"","x"
"1",1.13859303918176
"2",0.90999523121115
"3",0.868818086516814
"4",1.17259551461104
"5",0.956357119450781
"6",0.93462837490161
"7",0.942842725676052
"8",0.950332787365166
"9",0.954269723467338
"10",0.784654025312968
"11",0.973678673572672
"12",1.17363345330719
